college_name,college_code,specialty,category,cutoff_rank,year,counselling_body,degree,round,state,college_type,quota
"S.C.B Dental College and Hospital, Cuttack",,"ORAL MEDICINE AND RADIOLOGY","General",361,2024,"MCC",,"Round 1",,,"All India"
"S.C.B Dental College and Hospital, Cuttack",,"ORAL AND MAXILLOFACIAL PATHOLOGY AND ORAL MICROBIOLOGY","General",362,2024,"MCC",,"Round 1",,,"All India"
"Government Dental College Hospital, Hyderabad",,"ORAL MEDICINE AND RADIOLOGY","General",367,2024,"MCC",,"Round 1",,,"All India"
"Governemnt Dental College and Hospital, Ahmedabad",,"ORAL AND MAXILLOFACIAL PATHOLOGY AND ORAL MICROBIOLOGY","General",369,2024,"MCC",,"Round 1",,,"All India"
"Government Dental College and Hospital, Aurangabad",,"ORAL AND MAXILLOFACIAL PATHOLOGY AND ORAL MICROBIOLOGY Seat Surrendered - - - - - - - - - - Did not fill up fresh choices.","General",371,2024,"MCC",,"Round 1",,,"All India"
"Government Dental College Hospital, Hyderabad",,"PEDIATRIC AND PREVENTIVE DENTISTRY","General",374,2024,"MCC",,"Round 1",,,"All India"
"Nair Dental College and Hospital, Mumbai",,"ORAL AND MAXILLOFACIAL PATHOLOGY AND ORAL MICROBIOLOGY","General",375,2024,"MCC",,"Round 1",,,"All India"
"Government Dental College and Hospital, Nagpur",,"ORAL MEDICINE AND RADIOLOGY","General",378,2024,"MCC",,"Round 1",,,"All India"
"Government Dental College and Hospital, Vijayawada",,"ORAL AND MAXILLOFACIAL PATHOLOGY AND ORAL MICROBIOLOGY","General",382,2024,"MCC",,"Round 1",,,"All India"
"Govt dental College Raipur Chhattisgarh",,"ORAL PATHOLOGY AND MICROBIOLOGY","General",386,2024,"MCC",,"Round 1",,,"All India"
"Government Dental College Hospital, Hyderabad",,"ORAL AND MAXILLOFACIAL PATHOLOGY AND ORAL MICROBIOLOGY","General",389,2024,"MCC",,"Round 1",,,"All India"
"Government College of Dentistry, Indore",,"ORAL MEDICINE AND RADIOLOGY","General",392,2024,"MCC",,"Round 1",,,"All India"
"Faculty of Dental Sciences, KGMU, Lucknow",,"ORAL AND MAXILLOFACIAL PATHOLOGY AND ORAL MICROBIOLOGY","General",397,2024,"MCC",,"Round 1",,,"All India"
"Govt. Dental College and Hospital, Cuddalore Dt",,"ORAL AND MAXILLOFACIAL PATHOLOGY AND ORAL MICROBIOLOGY","General",405,2024,"MCC",,"Round 1",,,"All India"
"Government of Dental College and Hospital Jaipur",,"ORAL PATHOLOGY AND MICROBIOLOGY","General",415,2024,"MCC",,"Round 1",,,"All India"
"Post Graduate Institute of Dental Sciences, Rohtak",,"ORAL AND MAXILLOFACIAL PATHOLOGY AND ORAL MICROBIOLOGY","General",416,2024,"MCC",,"Round 1",,,"All India"
"Government Dental College and Hospital, Aurangabad",,"ORAL MEDICINE AND RADIOLOGY","General",419,2024,"MCC",,"Round 1",,,"All India"
"Government Dental College and Hospital, Mumbai",,"ORAL AND MAXILLOFACIAL PATHOLOGY AND ORAL MICROBIOLOGY","General",426,2024,"MCC",,"Round 1",,,"All India"
"RIMS, Government Dental College and Hospital, Kadapa",,"ORAL AND MAXILLOFACIAL PATHOLOGY AND ORAL MICROBIOLOGY","General",429,2024,"MCC",,"Round 1",,,"All India"
"Goa Dental College and Hospital, Goa",,"ORAL AND MAXILLOFACIAL PATHOLOGY AND ORAL MICROBIOLOGY","General",432,2024,"MCC",,"Round 1",,,"All India"
"Government Dental College and Hospital, Aurangabad",,"ORAL AND MAXILLOFACIAL PATHOLOGY AND ORAL MICROBIOLOGY","General",441,2024,"MCC",,"Round 1",,,"All India"
"Government Dental College and Hospital, Aurangabad",,"PUBLIC HEALTH DENTISTRY","General",452,2024,"MCC",,"Round 1",,,"All India"
"Government Dental College Hospital, Hyderabad",,"PROSTHODONT ICS AND CROWN AND BRIDGE","General",453,2024,"MCC",,"Round 1",,,"All India"
"Mahatma Gandhi PG Institute of Dental Sciences, Puducherry",,"ORAL AND MAXILLOFACIAL PATHOLOGY AND ORAL MICROBIOLOGY","General",454,2024,"MCC",,"Round 1",,,"All India"
"Govt. Dental College and Hospital, Jamnagar",,"ORAL AND MAXILLOFACIAL PATHOLOGY AND ORAL MICROBIOLOGY","General",459,2024,"MCC",,"Round 1",,,"All India"
"Nair Dental College and Hospital, Mumbai",,"ORAL AND MAXILLOFACIAL SURGERY","General",472,2024,"MCC",,"Round 1",,,"All India"
"Government Dental College, Kottayam",,"PUBLIC HEALTH DENTISTRY","General",498,2024,"MCC",,"Round 1",,,"All India"
"Government Dental College and Research Institute, Bangalore",,"PUBLIC HEALTH DENTISTRY","General",508,2024,"MCC",,"Round 1",,,"All India"
"Governemnt Dental College and Hospital, Ahmedabad",,"PROSTHODONT ICS AND CROWN AND BRIDGE","General",520,2024,"MCC",,"Round 1",,,"All India"
"Government Dental College, Chennai",,"ORAL MEDICINE AND RADIOLOGY","General",521,2024,"MCC",,"Round 1",,,"All India"
"Govt dental College Raipur Chhattisgarh",,"PUBLIC HEALTH DENTISTRY","General",523,2024,"MCC",,"Round 1",,,"All India"
"Faculty of Dental Sciences, KGMU, Lucknow",,"PROSTHODONT ICS AND CROWN AND BRIDGE","General",536,2024,"MCC",,"Round 1",,,"All India"
"Faculty of Dental Sciences, KGMU, Lucknow",,"ORAL AND MAXILLOFACIAL SURGERY","General",557,2024,"MCC",,"Round 1",,,"All India"
"Government Dental College, Chennai",,"PUBLIC HEALTH DENTISTRY","General",566,2024,"MCC",,"Round 1",,,"All India"
"Government Dental College, Thiruvananthapur am",,"ORAL AND MAXILLOFACIAL PATHOLOGY AND ORAL MICROBIOLOGY","General",574,2024,"MCC",,"Round 1",,,"All India"
"Post Graduate Institute of Dental Sciences, Rohtak",,"CONSERVATIVE DENTISTRY AND ENDODONTICS","General",616,2024,"MCC",,"Round 1",,,"All India"
"Govt. Dental College and Hospital, Cuddalore Dt",,"PERIODONTOL OGY","General",633,2024,"MCC",,"Round 1",,,"All India"
"Maulana Azad Institute and Dental Science, New Delhi",,"PROSTHODONT ICS AND CROWN AND BRIDGE","General",667,2024,"MCC",,"Round 1",,,"All India"
"Government Dental College, Chennai",,"ORTHODONTIC S AND DENTOFACIAL ORTHOPEDICS","General",668,2024,"MCC",,"Round 1",,,"All India"
"Government Dental College, Thiruvananthapur am",,"ORTHODONTIC S AND DENTOFACIAL ORTHOPEDICS","General",696,2024,"MCC",,"Round 1",,,"All India"
"Government Dental College and Hospital, Nagpur",,"ORTHODONTIC S AND DENTOFACIAL ORTHOPEDICS","General",721,2024,"MCC",,"Round 1",,,"All India"
"Government Dental College, Chennai",,"PROSTHODONT ICS AND CROWN AND BRIDGE","General",731,2024,"MCC",,"Round 1",,,"All India"
"Government College and Hospital, Amritsar",,"ORAL AND MAXILLOFACIAL SURGERY","General",742,2024,"MCC",,"Round 1",,,"All India"
"DR. Ziauddin Ahmad Dental College, AMU, Aligarh",,"ORTHODONTIC S AND DENTOFACIAL ORTHOPEDICS","General",743,2024,"MCC",,"Round 1",,,"All India"
"Patna Dental College and Hospital, Patna",,"PROSTHODONT ICS AND CROWN AND BRIDGE","General",756,2024,"MCC",,"Round 1",,,"All India"
"Government Dental College, Chennai",,"ORAL AND MAXILLOFACIAL SURGERY","General",822,2024,"MCC",,"Round 1",,,"All India"
"Government Dental College Hospital, Hyderabad",,"ORTHODONTIC S AND DENTOFACIAL ORTHOPEDICS","General",894,2024,"MCC",,"Round 1",,,"All India"
"Faculty of Dental Sciences, KGMU, Lucknow",,"PEDIATRIC AND PREVENTIVE DENTISTRY","General",912,2024,"MCC",,"Round 1",,,"All India"
"Government Dental College Hospital, Hyderabad",,"CONSERVATIVE DENTISTRY AND ENDODONTICS","General",938,2024,"MCC",,"Round 1",,,"All India"
"Goa Dental College and Hospital, Goa",,"CONSERVATIVE DENTISTRY AND ENDODONTICS","General",977,2024,"MCC",,"Round 1",,,"All India"
"Government College of Dentistry, Indore",,"CONSERVATIVE DENTISTRY AND ENDODONTICS","General",988,2024,"MCC",,"Round 1",,,"All India"
"Governemnt Dental College and Hospital, Ahmedabad",,"CONSERVATIVE DENTISTRY AND ENDODONTICS","General",1009,2024,"MCC",,"Round 1",,,"All India"
"Government Dental College, Kottayam",,"ORAL AND MAXILLOFACIAL SURGERY","General",1026,2024,"MCC",,"Round 1",,,"All India"
"RIMS, Government Dental College and Hospital, Kadapa",,"CONSERVATIVE DENTISTRY AND ENDODONTICS","General",1093,2024,"MCC",,"Round 1",,,"All India"
"Government Dental College and Hospital, Vijayawada",,"ORAL AND MAXILLOFACIAL SURGERY","General",1123,2024,"MCC",,"Round 1",,,"All India"
"Post Graduate Institute of Dental Sciences, Rohtak",,"PEDIATRIC AND PREVENTIVE DENTISTRY","General",1125,2024,"MCC",,"Round 1",,,"All India"
"Government Dental College, Kozhikode",,"ORAL AND MAXILLOFACIAL SURGERY","General",1149,2024,"MCC",,"Round 1",,,"All India"
"Government Dental College and Research Institute, Bangalore",,"PEDIATRIC AND PREVENTIVE DENTISTRY","General",1155,2024,"MCC",,"Round 1",,,"All India"
"Government College of Dentistry, Indore",,"PROSTHODONT ICS AND CROWN AND BRIDGE","General",1160,2024,"MCC",,"Round 1",,,"All India"
"Government College of Dentistry, Indore",,"ORAL AND MAXILLOFACIAL SURGERY","General",1164,2024,"MCC",,"Round 1",,,"All India"
"Government Dental College and Hospital, Aurangabad",,"PROSTHODONT ICS AND CROWN AND BRIDGE","General",1177,2024,"MCC",,"Round 1",,,"All India"
"Maulana Azad Institute and Dental Science, New Delhi",,"PERIODONTOL OGY","General",1208,2024,"MCC",,"Round 1",,,"All India"
"Institute of Medical Science, BHU, Varanasi",,"PERIODONTOL OGY","General",1251,2024,"MCC",,"Round 1",,,"All India"
"Govt. Dental College and Hospital, Cuddalore Dt",,"ORAL AND MAXILLOFACIAL SURGERY","General",1272,2024,"MCC",,"Round 1",,,"All India"
"Government of Dental College and Hospital Jaipur",,"PEDIATRIC AND PREVENTIVE DENTISTRY","General",1301,2024,"MCC",,"Round 1",,,"All India"
"RIMS, Government Dental College and Hospital, Kadapa",,"PERIODONTOL OGY","General",1308,2024,"MCC",,"Round 1",,,"All India"
"Government Dental College and Hospital, Nagpur",,"ORAL AND MAXILLOFACIAL SURGERY","General",1312,2024,"MCC",,"Round 1",,,"All India"
"Nair Dental College and Hospital, Mumbai",,"PERIODONTOL OGY","General",1376,2024,"MCC",,"Round 1",,,"All India"
"Nair Dental College and Hospital, Mumbai",,"ORAL AND MAXILLOFACIAL SURGERY","General",1384,2024,"MCC",,"Round 1",,,"All India"
"Government Dental College and Hospital, Patiala",,"PROSTHODONT ICS AND CROWN AND BRIDGE","General",1404,2024,"MCC",,"Round 1",,,"All India"
"Govt. Dental College and Hospital, Jamnagar",,"PERIODONTOL OGY","General",1406,2024,"MCC",,"Round 1",,,"All India"
"Government Dental College, Kottayam",,"PERIODONTOL OGY","General",1429,2024,"MCC",,"Round 1",,,"All India"
"Government Dental College and Hospital, Patiala",,"PERIODONTOL OGY","General",1441,2024,"MCC",,"Round 1",,,"All India"
"Govt dental College Raipur Chhattisgarh",,"PERIODONTOLOGY","General",1482,2024,"MCC",,"Round 1",,,"All India"
